timestamp,container,cpu,mem_usage,net_io
1775423495,dds26-team9-orchestrator-worker-3,4.31%,33.05MiB / 512MiB,1.73MB / 2.99MB
1775423495,dds26-team9-orchestrator-worker-7,2.95%,33.2MiB / 512MiB,1.72MB / 2.96MB
1775423495,dds26-team9-orchestrator-worker-20,2.43%,33.2MiB / 512MiB,1.72MB / 2.95MB
1775423495,dds26-team9-orchestrator-worker-4,2.94%,33.28MiB / 512MiB,1.73MB / 2.97MB
1775423495,dds26-team9-stock-worker-1,2.22%,32.88MiB / 512MiB,1.67MB / 2.6MB
1775423495,dds26-team9-stock-worker-6,2.50%,33.02MiB / 512MiB,1.66MB / 2.59MB
1775423495,dds26-team9-orchestrator-worker-25,3.13%,35MiB / 512MiB,1.72MB / 2.97MB
1775423495,dds26-team9-stock-worker-4,2.51%,35.02MiB / 512MiB,1.65MB / 2.58MB
1775423495,dds26-team9-stock-worker-7,2.41%,33.04MiB / 512MiB,1.65MB / 2.57MB
1775423495,dds26-team9-stock-worker-2,2.55%,35.22MiB / 512MiB,1.65MB / 2.57MB
1775423495,dds26-team9-stock-web-3,0.31%,211.5MiB / 512MiB,21.3kB / 4.99kB
1775423495,dds26-team9-orchestrator-worker-18,4.20%,35.12MiB / 512MiB,1.72MB / 2.95MB
1775423495,dds26-team9-stock-worker-8,2.86%,33.24MiB / 512MiB,1.64MB / 2.56MB
1775423495,dds26-team9-stock-worker-5,2.52%,35MiB / 512MiB,1.64MB / 2.56MB
1775423495,dds26-team9-orchestrator-worker-1,2.94%,33.07MiB / 512MiB,1.71MB / 2.96MB
1775423495,dds26-team9-order-web-23,9.55%,238.5MiB / 1GiB,55.2kB / 46.3kB
1775423495,dds26-team9-order-web-14,9.19%,238.7MiB / 1GiB,54.1kB / 46.6kB
1775423495,dds26-team9-order-web-25,2.74%,238.1MiB / 1GiB,52.5kB / 46.4kB
1775423495,dds26-team9-order-web-21,2.18%,238.1MiB / 1GiB,50.8kB / 44.6kB
1775423495,dds26-team9-order-web-3,3.74%,238.3MiB / 1GiB,50.2kB / 44.6kB
1775423495,dds26-team9-order-web-19,2.53%,240.2MiB / 1GiB,50kB / 46.1kB
1775423495,dds26-team9-order-web-13,3.54%,238.4MiB / 1GiB,49.5kB / 45.7kB
1775423495,dds26-team9-stock-web-1,0.33%,225.1MiB / 512MiB,23.4kB / 3.7MB
1775423495,dds26-team9-order-worker-4,2.35%,34MiB / 512MiB,1.72MB / 2.68MB
1775423495,dds26-team9-order-web-16,2.68%,237.8MiB / 1GiB,47.8kB / 44.8kB
1775423495,dds26-team9-order-worker-7,1.84%,36MiB / 512MiB,1.71MB / 2.66MB
1775423495,dds26-team9-order-web-24,3.64%,238.9MiB / 1GiB,48.8kB / 46.3kB
1775423495,dds26-team9-order-worker-3,2.64%,37.98MiB / 512MiB,1.71MB / 2.65MB
1775423495,dds26-team9-order-web-7,2.54%,238.9MiB / 1GiB,47.8kB / 46kB
1775423495,dds26-team9-order-web-15,2.35%,238.6MiB / 1GiB,47.7kB / 46.5kB
1775423495,dds26-team9-order-web-18,2.21%,237.8MiB / 1GiB,45.8kB / 43.8kB
1775423495,dds26-team9-order-web-10,3.35%,238.3MiB / 1GiB,46.1kB / 44.5kB
1775423495,dds26-team9-order-worker-6,1.93%,34.01MiB / 512MiB,1.69MB / 2.64MB
1775423495,dds26-team9-order-worker-5,1.82%,35.98MiB / 512MiB,1.68MB / 2.62MB
1775423495,dds26-team9-order-web-2,3.08%,240.8MiB / 1GiB,46.5kB / 45.6kB
1775423495,dds26-team9-order-web-22,3.21%,238.9MiB / 1GiB,45.5kB / 45kB
1775423495,dds26-team9-order-worker-2,1.79%,35.98MiB / 512MiB,1.68MB / 2.62MB
1775423495,dds26-team9-order-web-4,2.82%,238.2MiB / 1GiB,46kB / 45.7kB
1775423495,dds26-team9-order-web-9,2.71%,238.2MiB / 1GiB,45kB / 44.3kB
1775423495,dds26-team9-order-web-12,2.64%,238.2MiB / 1GiB,45.3kB / 45.8kB
1775423495,dds26-team9-order-web-17,2.16%,258.2MiB / 1GiB,53.7kB / 11.5MB
1775423495,dds26-team9-order-web-5,2.58%,238.7MiB / 1GiB,44.3kB / 46.5kB
1775423495,dds26-team9-order-web-11,2.69%,238.9MiB / 1GiB,45kB / 48kB
1775423495,dds26-team9-order-web-6,2.94%,238.5MiB / 1GiB,44.4kB / 47.4kB
1775423495,dds26-team9-order-web-1,3.62%,238.9MiB / 1GiB,43.8kB / 47.3kB
1775423495,dds26-team9-order-web-8,2.59%,238.1MiB / 1GiB,43kB / 46kB
1775423495,dds26-team9-order-worker-1,2.29%,34.04MiB / 512MiB,1.7MB / 2.64MB
1775423495,dds26-team9-order-web-20,2.67%,240.6MiB / 1GiB,43.4kB / 46.7kB
1775423495,dds26-team9-order-worker-8,1.94%,36MiB / 512MiB,1.69MB / 2.62MB
1775423495,dds26-team9-user-web-1,0.31%,211.9MiB / 512MiB,24.7kB / 5.68kB
1775423495,dds26-team9-user-web-3,7.26%,225.8MiB / 512MiB,27.3kB / 3.1MB
1775423495,dds26-team9-user-worker-2,4.59%,33.11MiB / 512MiB,1.71MB / 2.74MB
1775423495,dds26-team9-user-worker-3,4.93%,37.04MiB / 512MiB,1.72MB / 2.74MB
1775423495,dds26-team9-user-worker-1,3.66%,33.27MiB / 512MiB,1.71MB / 2.73MB
1775423495,dds26-team9-user-web-2,0.31%,211.4MiB / 512MiB,22.2kB / 4.99kB
1775423495,dds26-team9-user-web-4,0.31%,212.5MiB / 512MiB,21.3kB / 5.53kB
1775423495,dds26-team9-user-worker-4,4.38%,34.99MiB / 512MiB,1.68MB / 2.69MB
1775423495,dds26-team9-redis-order-1,9.98%,31.67MiB / 512MiB,33.5MB / 14.1MB
1775423495,dds26-team9-redis-orchestrator-1,25.02%,38.15MiB / 512MiB,75.4MB / 43.5MB
1775423495,dds26-team9-redis-payment-1,4.36%,30.19MiB / 512MiB,14.1MB / 6.77MB
1775423495,dds26-team9-redis-stock-1,5.36%,31.33MiB / 512MiB,24.4MB / 13.1MB
1775423499,dds26-team9-gateway-1,2.39%,13.68MiB / 354.3GiB,840kB / 774kB
1775423499,dds26-team9-orchestrator-worker-13,7.66%,35.07MiB / 512MiB,1.98MB / 3.37MB
1775423499,dds26-team9-orchestrator-worker-15,5.38%,33.26MiB / 512MiB,1.94MB / 3.3MB
1775423499,dds26-team9-orchestrator-worker-9,5.17%,35.31MiB / 512MiB,1.91MB / 3.26MB
1775423499,dds26-team9-orchestrator-worker-14,6.04%,35.22MiB / 512MiB,1.96MB / 3.36MB
1775423499,dds26-team9-orchestrator-worker-5,5.71%,35.09MiB / 512MiB,1.95MB / 3.34MB
1775423499,dds26-team9-orchestrator-worker-21,5.95%,35.1MiB / 512MiB,1.95MB / 3.34MB
1775423499,dds26-team9-orchestrator-worker-22,5.67%,35.05MiB / 512MiB,1.92MB / 3.29MB
1775423499,dds26-team9-orchestrator-worker-17,5.66%,35.05MiB / 512MiB,1.91MB / 3.25MB
1775423499,dds26-team9-orchestrator-worker-8,5.89%,35.04MiB / 512MiB,1.91MB / 3.26MB
1775423499,dds26-team9-orchestrator-worker-10,6.47%,32.95MiB / 512MiB,1.94MB / 3.34MB
1775423499,dds26-team9-orchestrator-worker-11,6.34%,35.3MiB / 512MiB,1.92MB / 3.29MB
1775423499,dds26-team9-orchestrator-worker-12,5.55%,33.11MiB / 512MiB,1.9MB / 3.27MB
1775423499,dds26-team9-orchestrator-worker-19,5.71%,35.05MiB / 512MiB,1.9MB / 3.26MB
1775423499,dds26-team9-stock-web-4,0.29%,212.4MiB / 512MiB,24.9kB / 6.22kB
1775423499,dds26-team9-orchestrator-worker-24,6.32%,35.15MiB / 512MiB,1.89MB / 3.25MB
1775423499,dds26-team9-stock-web-2,0.27%,212.7MiB / 512MiB,22.9kB / 5.68kB
1775423499,dds26-team9-orchestrator-worker-2,5.77%,35.04MiB / 512MiB,1.89MB / 3.24MB
1775423499,dds26-team9-orchestrator-worker-6,5.36%,35.06MiB / 512MiB,1.87MB / 3.2MB
1775423499,dds26-team9-stock-worker-3,4.13%,35.07MiB / 512MiB,1.8MB / 2.8MB
1775423499,dds26-team9-orchestrator-worker-23,6.48%,35.08MiB / 512MiB,1.91MB / 3.28MB
1775423499,dds26-team9-orchestrator-worker-16,5.85%,35.14MiB / 512MiB,1.93MB / 3.33MB
1775423499,dds26-team9-orchestrator-worker-3,6.51%,33.1MiB / 512MiB,1.9MB / 3.27MB
1775423499,dds26-team9-orchestrator-worker-7,5.46%,33.27MiB / 512MiB,1.86MB / 3.19MB
1775423499,dds26-team9-orchestrator-worker-20,5.26%,33.07MiB / 512MiB,1.85MB / 3.17MB
1775423499,dds26-team9-orchestrator-worker-4,5.51%,33.08MiB / 512MiB,1.87MB / 3.22MB
1775423499,dds26-team9-stock-worker-1,4.09%,32.96MiB / 512MiB,1.78MB / 2.77MB
1775423499,dds26-team9-stock-worker-6,4.20%,33.07MiB / 512MiB,1.78MB / 2.76MB
1775423499,dds26-team9-orchestrator-worker-25,5.87%,35.05MiB / 512MiB,1.86MB / 3.2MB
1775423499,dds26-team9-stock-worker-4,4.13%,35.33MiB / 512MiB,1.76MB / 2.74MB
1775423499,dds26-team9-stock-worker-7,3.67%,33.1MiB / 512MiB,1.75MB / 2.73MB
1775423499,dds26-team9-stock-worker-2,4.84%,35.16MiB / 512MiB,1.76MB / 2.74MB
1775423499,dds26-team9-stock-web-3,0.29%,211.5MiB / 512MiB,21.4kB / 5.14kB
1775423499,dds26-team9-orchestrator-worker-18,6.06%,35.04MiB / 512MiB,1.86MB / 3.2MB
1775423499,dds26-team9-stock-worker-8,4.27%,33.09MiB / 512MiB,1.76MB / 2.74MB
1775423499,dds26-team9-stock-worker-5,4.56%,35.11MiB / 512MiB,1.78MB / 2.76MB
1775423499,dds26-team9-orchestrator-worker-1,5.86%,33.08MiB / 512MiB,1.86MB / 3.2MB
1775423499,dds26-team9-order-web-23,5.13%,238.9MiB / 1GiB,116kB / 127kB
1775423499,dds26-team9-order-web-14,4.40%,239MiB / 1GiB,115kB / 127kB
1775423499,dds26-team9-order-web-25,3.45%,238.5MiB / 1GiB,112kB / 125kB
1775423499,dds26-team9-order-web-21,3.63%,238.4MiB / 1GiB,111kB / 123kB
1775423499,dds26-team9-order-web-3,10.84%,238.6MiB / 1GiB,110kB / 122kB
1775423499,dds26-team9-order-web-19,11.39%,240.6MiB / 1GiB,111kB / 127kB
1775423499,dds26-team9-order-web-13,3.47%,238.7MiB / 1GiB,109kB / 123kB
1775423499,dds26-team9-stock-web-1,0.36%,225.1MiB / 512MiB,23.5kB / 3.7MB
1775423499,dds26-team9-order-worker-4,4.34%,34MiB / 512MiB,1.84MB / 2.84MB
1775423499,dds26-team9-order-web-16,3.75%,238.6MiB / 1GiB,110kB / 127kB
1775423499,dds26-team9-order-worker-7,3.75%,36.24MiB / 512MiB,1.83MB / 2.82MB
1775423499,dds26-team9-order-web-24,3.49%,239.3MiB / 1GiB,109kB / 124kB
1775423499,dds26-team9-order-worker-3,4.29%,38.06MiB / 512MiB,1.82MB / 2.81MB
1775423499,dds26-team9-order-web-7,3.56%,239.3MiB / 1GiB,108kB / 126kB
1775423499,dds26-team9-order-web-15,3.54%,239MiB / 1GiB,108kB / 127kB
1775423499,dds26-team9-order-web-18,3.74%,238.2MiB / 1GiB,105kB / 122kB
1775423499,dds26-team9-order-web-10,3.36%,239MiB / 1GiB,107kB / 123kB
1775423499,dds26-team9-order-worker-6,3.62%,34.14MiB / 512MiB,1.81MB / 2.79MB
1775423499,dds26-team9-order-worker-5,3.76%,36.21MiB / 512MiB,1.8MB / 2.78MB
1775423499,dds26-team9-order-web-2,3.62%,241.2MiB / 1GiB,106kB / 125kB
1775423499,dds26-team9-order-web-22,5.12%,239.4MiB / 1GiB,106kB / 124kB
1775423499,dds26-team9-order-worker-2,3.14%,35.98MiB / 512MiB,1.79MB / 2.77MB
1775423499,dds26-team9-order-web-4,3.49%,238.8MiB / 1GiB,108kB / 128kB
1775423499,dds26-team9-order-web-9,3.48%,238.6MiB / 1GiB,105kB / 122kB
1775423499,dds26-team9-order-web-12,4.04%,238.6MiB / 1GiB,105kB / 126kB
1775423499,dds26-team9-order-web-17,3.73%,258.3MiB / 1GiB,113kB / 11.6MB
1775423499,dds26-team9-order-web-5,3.93%,239.1MiB / 1GiB,105kB / 127kB
1775423499,dds26-team9-order-web-11,3.64%,239.3MiB / 1GiB,105kB / 127kB
1775423499,dds26-team9-order-web-6,7.28%,239MiB / 1GiB,104kB / 128kB
1775423499,dds26-team9-order-web-1,3.74%,239.4MiB / 1GiB,104kB / 128kB
1775423499,dds26-team9-order-web-8,4.64%,238.5MiB / 1GiB,103kB / 125kB
1775423499,dds26-team9-order-worker-1,3.74%,34.04MiB / 512MiB,1.82MB / 2.8MB
1775423499,dds26-team9-order-web-20,3.31%,240.9MiB / 1GiB,103kB / 125kB
1775423499,dds26-team9-order-worker-8,4.26%,36MiB / 512MiB,1.8MB / 2.78MB
1775423499,dds26-team9-user-web-1,0.30%,211.9MiB / 512MiB,24.7kB / 5.68kB
1775423499,dds26-team9-user-web-3,0.30%,225.8MiB / 512MiB,27.3kB / 3.1MB
1775423499,dds26-team9-user-worker-2,6.83%,33.2MiB / 512MiB,1.9MB / 3.01MB
1775423499,dds26-team9-user-worker-3,7.50%,37.33MiB / 512MiB,1.93MB / 3.04MB
1775423499,dds26-team9-user-worker-1,6.19%,33.11MiB / 512MiB,1.89MB / 3MB
1775423499,dds26-team9-user-web-2,0.31%,211.4MiB / 512MiB,22.3kB / 5.14kB
1775423499,dds26-team9-user-web-4,0.36%,212.5MiB / 512MiB,21.4kB / 5.68kB
1775423499,dds26-team9-user-worker-4,7.03%,35.08MiB / 512MiB,1.88MB / 2.98MB
1775423499,dds26-team9-redis-order-1,14.50%,31.87MiB / 512MiB,36.1MB / 16.2MB
1775423499,dds26-team9-redis-orchestrator-1,29.92%,38.99MiB / 512MiB,81.8MB / 47.3MB
1775423499,dds26-team9-redis-payment-1,4.49%,30.12MiB / 512MiB,15.3MB / 7.55MB
1775423499,dds26-team9-redis-stock-1,5.66%,31.16MiB / 512MiB,25.9MB / 14.1MB
1775423502,dds26-team9-gateway-1,4.82%,16.62MiB / 354.3GiB,2.54MB / 2.28MB
1775423502,dds26-team9-orchestrator-worker-13,9.31%,35.13MiB / 512MiB,2.23MB / 3.78MB
1775423502,dds26-team9-orchestrator-worker-15,11.01%,33.11MiB / 512MiB,2.1MB / 3.58MB
1775423502,dds26-team9-orchestrator-worker-9,10.81%,35.17MiB / 512MiB,2.18MB / 3.71MB
1775423502,dds26-team9-orchestrator-worker-14,8.58%,35.11MiB / 512MiB,2.22MB / 3.79MB
1775423502,dds26-team9-orchestrator-worker-5,10.55%,35.38MiB / 512MiB,2.23MB / 3.82MB
1775423502,dds26-team9-orchestrator-worker-21,9.75%,35.38MiB / 512MiB,2.21MB / 3.78MB
1775423502,dds26-team9-orchestrator-worker-22,9.73%,35.18MiB / 512MiB,2.18MB / 3.71MB
1775423502,dds26-team9-orchestrator-worker-17,7.89%,35.18MiB / 512MiB,2.15MB / 3.65MB
1775423502,dds26-team9-orchestrator-worker-8,7.98%,35.29MiB / 512MiB,2.15MB / 3.68MB
1775423502,dds26-team9-orchestrator-worker-10,10.45%,33.07MiB / 512MiB,2.19MB / 3.74MB
1775423502,dds26-team9-orchestrator-worker-11,10.18%,35.39MiB / 512MiB,2.2MB / 3.75MB
1775423502,dds26-team9-orchestrator-worker-12,7.47%,33.38MiB / 512MiB,2.15MB / 3.67MB
1775423502,dds26-team9-orchestrator-worker-19,9.03%,35.36MiB / 512MiB,2.16MB / 3.68MB
1775423502,dds26-team9-stock-web-4,0.34%,212.4MiB / 512MiB,24.9kB / 6.22kB
1775423502,dds26-team9-orchestrator-worker-24,7.59%,35.11MiB / 512MiB,2.14MB / 3.66MB
1775423502,dds26-team9-stock-web-2,0.32%,212.7MiB / 512MiB,22.9kB / 5.68kB
1775423502,dds26-team9-orchestrator-worker-2,9.01%,35.23MiB / 512MiB,2.13MB / 3.64MB
1775423502,dds26-team9-orchestrator-worker-6,7.75%,35.36MiB / 512MiB,2.11MB / 3.59MB
1775423502,dds26-team9-stock-worker-3,6.36%,35.33MiB / 512MiB,1.99MB / 3.08MB
1775423502,dds26-team9-orchestrator-worker-23,9.62%,35.26MiB / 512MiB,2.15MB / 3.68MB
1775423502,dds26-team9-orchestrator-worker-16,10.88%,35.41MiB / 512MiB,2.19MB / 3.77MB
1775423502,dds26-team9-orchestrator-worker-3,8.26%,33.13MiB / 512MiB,2.15MB / 3.69MB
1775423502,dds26-team9-orchestrator-worker-7,7.62%,33.11MiB / 512MiB,2.1MB / 3.58MB
1775423502,dds26-team9-orchestrator-worker-20,7.96%,33.12MiB / 512MiB,2.11MB / 3.59MB
1775423502,dds26-team9-orchestrator-worker-4,9.17%,33.37MiB / 512MiB,2.13MB / 3.63MB
1775423502,dds26-team9-stock-worker-1,6.29%,33.23MiB / 512MiB,1.96MB / 3.04MB
1775423502,dds26-team9-stock-worker-6,7.56%,33.36MiB / 512MiB,1.97MB / 3.04MB
1775423502,dds26-team9-orchestrator-worker-25,10.23%,35.37MiB / 512MiB,2.13MB / 3.64MB
1775423502,dds26-team9-stock-worker-4,6.79%,35.61MiB / 512MiB,1.95MB / 3.02MB
1775423502,dds26-team9-stock-worker-7,7.00%,33.37MiB / 512MiB,1.93MB / 3MB
1775423502,dds26-team9-stock-worker-2,7.21%,35.52MiB / 512MiB,1.95MB / 3.02MB
1775423502,dds26-team9-stock-web-3,0.36%,211.5MiB / 512MiB,21.4kB / 5.14kB
1775423502,dds26-team9-orchestrator-worker-18,8.16%,35.25MiB / 512MiB,2.11MB / 3.6MB
1775423502,dds26-team9-stock-worker-8,6.66%,33.16MiB / 512MiB,1.94MB / 3MB
1775423502,dds26-team9-stock-worker-5,6.83%,35.62MiB / 512MiB,1.98MB / 3.06MB
1775423502,dds26-team9-orchestrator-worker-1,8.79%,33.36MiB / 512MiB,2.11MB / 3.62MB
1775423502,dds26-team9-order-web-23,6.24%,239.3MiB / 1GiB,229kB / 275kB
1775423502,dds26-team9-order-web-14,5.94%,239.3MiB / 1GiB,228kB / 275kB
1775423502,dds26-team9-order-web-25,8.29%,239.3MiB / 1GiB,228kB / 276kB
1775423502,dds26-team9-order-web-21,5.70%,238.8MiB / 1GiB,224kB / 270kB
1775423502,dds26-team9-order-web-3,5.61%,239MiB / 1GiB,224kB / 267kB
1775423502,dds26-team9-order-web-19,7.72%,241MiB / 1GiB,224kB / 275kB
1775423502,dds26-team9-order-web-13,5.23%,239MiB / 1GiB,222kB / 268kB
1775423502,dds26-team9-stock-web-1,0.37%,225.1MiB / 512MiB,23.5kB / 3.7MB
1775423502,dds26-team9-order-worker-4,5.82%,34.02MiB / 512MiB,2.03MB / 3.09MB
1775423502,dds26-team9-order-web-16,6.54%,239.1MiB / 1GiB,223kB / 275kB
1775423502,dds26-team9-order-worker-7,5.23%,36.27MiB / 512MiB,2.02MB / 3.08MB
1775423502,dds26-team9-order-web-24,6.56%,239.7MiB / 1GiB,221kB / 270kB
1775423502,dds26-team9-order-worker-3,5.32%,38.34MiB / 512MiB,2MB / 3.05MB
1775423502,dds26-team9-order-web-7,5.60%,239.8MiB / 1GiB,222kB / 273kB
1775423502,dds26-team9-order-web-15,5.67%,239.2MiB / 1GiB,222kB / 273kB
1775423502,dds26-team9-order-web-18,7.00%,238.6MiB / 1GiB,220kB / 270kB
1775423502,dds26-team9-order-web-10,6.64%,239.4MiB / 1GiB,220kB / 273kB
1775423502,dds26-team9-order-worker-6,5.53%,34.16MiB / 512MiB,1.99MB / 3.03MB
1775423502,dds26-team9-order-worker-5,4.05%,36.24MiB / 512MiB,1.97MB / 3MB
1775423502,dds26-team9-order-web-2,12.71%,241.8MiB / 1GiB,221kB / 275kB
1775423502,dds26-team9-order-web-22,12.82%,239.7MiB / 1GiB,220kB / 272kB
1775423502,dds26-team9-order-worker-2,4.81%,36.26MiB / 512MiB,1.98MB / 3.02MB
1775423502,dds26-team9-order-web-4,12.43%,239.2MiB / 1GiB,221kB / 275kB
1775423502,dds26-team9-order-web-9,12.71%,238.9MiB / 1GiB,218kB / 269kB
1775423502,dds26-team9-order-web-12,7.74%,239.7MiB / 1GiB,220kB / 277kB
1775423502,dds26-team9-order-web-17,6.59%,258.6MiB / 1GiB,226kB / 11.7MB
1775423502,dds26-team9-order-web-5,5.89%,239.6MiB / 1GiB,218kB / 276kB
1775423502,dds26-team9-order-web-11,8.41%,239.6MiB / 1GiB,218kB / 276kB
1775423502,dds26-team9-order-web-6,6.55%,239.5MiB / 1GiB,218kB / 276kB
1775423502,dds26-team9-order-web-1,5.61%,239.9MiB / 1GiB,218kB / 278kB
1775423502,dds26-team9-order-web-8,5.75%,239MiB / 1GiB,218kB / 275kB
1775423502,dds26-team9-order-worker-1,5.32%,34.23MiB / 512MiB,2MB / 3.05MB
1775423502,dds26-team9-order-web-20,6.10%,241.2MiB / 1GiB,217kB / 271kB
1775423502,dds26-team9-order-worker-8,5.47%,36.25MiB / 512MiB,1.99MB / 3.03MB
1775423502,dds26-team9-user-web-1,0.37%,211.9MiB / 512MiB,24.7kB / 5.68kB
1775423502,dds26-team9-user-web-3,0.38%,225.8MiB / 512MiB,27.3kB / 3.1MB
1775423502,dds26-team9-user-worker-2,10.24%,33.23MiB / 512MiB,2.23MB / 3.49MB
1775423502,dds26-team9-user-worker-3,11.87%,37.26MiB / 512MiB,2.25MB / 3.52MB
1775423502,dds26-team9-user-worker-1,10.52%,33.32MiB / 512MiB,2.23MB / 3.49MB
1775423502,dds26-team9-user-web-2,0.33%,211.4MiB / 512MiB,22.3kB / 5.14kB
1775423502,dds26-team9-user-web-4,0.39%,212.5MiB / 512MiB,21.4kB / 5.68kB
1775423502,dds26-team9-user-worker-4,10.62%,35.41MiB / 512MiB,2.21MB / 3.47MB
1775423502,dds26-team9-redis-order-1,24.96%,32.78MiB / 512MiB,40.4MB / 19.7MB
1775423502,dds26-team9-redis-orchestrator-1,48.37%,40.23MiB / 512MiB,92.6MB / 53.8MB
1775423502,dds26-team9-redis-payment-1,8.25%,30.5MiB / 512MiB,17.4MB / 8.88MB
1775423502,dds26-team9-redis-stock-1,10.34%,31.46MiB / 512MiB,28.3MB / 15.6MB
1775423505,dds26-team9-gateway-1,5.79%,19.8MiB / 354.3GiB,4.21MB / 3.81MB
1775423505,dds26-team9-orchestrator-worker-13,11.66%,35.37MiB / 512MiB,2.51MB / 4.22MB
1775423505,dds26-team9-orchestrator-worker-15,10.91%,33.29MiB / 512MiB,2.46MB / 4.16MB
1775423505,dds26-team9-orchestrator-worker-9,12.08%,35.36MiB / 512MiB,2.47MB / 4.19MB
1775423505,dds26-team9-orchestrator-worker-14,11.68%,35.3MiB / 512MiB,2.39MB / 4.07MB
1775423505,dds26-team9-orchestrator-worker-5,11.12%,35.37MiB / 512MiB,2.54MB / 4.33MB
1775423505,dds26-team9-orchestrator-worker-21,10.90%,35.35MiB / 512MiB,2.5MB / 4.25MB
1775423505,dds26-team9-orchestrator-worker-22,10.95%,35.28MiB / 512MiB,2.45MB / 4.17MB
1775423505,dds26-team9-orchestrator-worker-17,10.47%,35.33MiB / 512MiB,2.45MB / 4.14MB
1775423505,dds26-team9-orchestrator-worker-8,12.22%,35.31MiB / 512MiB,2.46MB / 4.18MB
1775423505,dds26-team9-orchestrator-worker-10,11.21%,33.26MiB / 512MiB,2.5MB / 4.25MB
1775423505,dds26-team9-orchestrator-worker-11,11.62%,35.37MiB / 512MiB,2.49MB / 4.22MB
1775423505,dds26-team9-orchestrator-worker-12,12.41%,33.33MiB / 512MiB,2.43MB / 4.14MB
1775423505,dds26-team9-orchestrator-worker-19,11.90%,35.27MiB / 512MiB,2.45MB / 4.16MB
1775423505,dds26-team9-stock-web-4,8.10%,212.8MiB / 512MiB,24.9kB / 6.36kB
1775423505,dds26-team9-orchestrator-worker-24,11.59%,35.32MiB / 512MiB,2.41MB / 4.1MB
1775423505,dds26-team9-stock-web-2,0.33%,212.7MiB / 512MiB,22.9kB / 5.68kB
1775423505,dds26-team9-orchestrator-worker-2,14.25%,35.34MiB / 512MiB,2.44MB / 4.15MB
1775423505,dds26-team9-orchestrator-worker-6,10.68%,35.39MiB / 512MiB,2.42MB / 4.11MB
1775423505,dds26-team9-stock-worker-3,8.68%,35.12MiB / 512MiB,2.2MB / 3.39MB
1775423505,dds26-team9-orchestrator-worker-23,10.72%,35.29MiB / 512MiB,2.42MB / 4.14MB
1775423505,dds26-team9-orchestrator-worker-16,10.64%,35.37MiB / 512MiB,2.48MB / 4.24MB
1775423505,dds26-team9-orchestrator-worker-3,11.66%,33.13MiB / 512MiB,2.44MB / 4.16MB
1775423505,dds26-team9-orchestrator-worker-7,11.70%,33.13MiB / 512MiB,2.39MB / 4.06MB
1775423505,dds26-team9-orchestrator-worker-20,12.90%,33.13MiB / 512MiB,2.41MB / 4.09MB
1775423505,dds26-team9-orchestrator-worker-4,12.96%,33.32MiB / 512MiB,2.42MB / 4.11MB
1775423505,dds26-team9-stock-worker-1,8.79%,33.21MiB / 512MiB,2.18MB / 3.35MB
1775423505,dds26-team9-stock-worker-6,8.41%,33.15MiB / 512MiB,2.17MB / 3.34MB
1775423505,dds26-team9-orchestrator-worker-25,12.36%,35.38MiB / 512MiB,2.43MB / 4.14MB
1775423505,dds26-team9-stock-worker-4,8.99%,35.34MiB / 512MiB,2.16MB / 3.33MB
1775423505,dds26-team9-stock-worker-7,8.48%,33.34MiB / 512MiB,2.14MB / 3.31MB
1775423505,dds26-team9-stock-worker-2,8.34%,35.11MiB / 512MiB,2.17MB / 3.34MB
1775423505,dds26-team9-stock-web-3,0.38%,211.5MiB / 512MiB,21.4kB / 5.14kB
1775423505,dds26-team9-orchestrator-worker-18,11.08%,35.27MiB / 512MiB,2.37MB / 4.04MB
1775423505,dds26-team9-stock-worker-8,9.14%,33.38MiB / 512MiB,2.14MB / 3.31MB
1775423505,dds26-team9-stock-worker-5,10.61%,35.38MiB / 512MiB,2.21MB / 3.39MB
1775423505,dds26-team9-orchestrator-worker-1,11.24%,33.18MiB / 512MiB,2.39MB / 4.09MB
1775423505,dds26-team9-order-web-23,15.61%,240.2MiB / 1GiB,363kB / 450kB
1775423505,dds26-team9-order-web-14,8.02%,240.1MiB / 1GiB,362kB / 445kB
1775423505,dds26-team9-order-web-25,8.28%,239.9MiB / 1GiB,360kB / 448kB
1775423505,dds26-team9-order-web-21,7.58%,239.3MiB / 1GiB,359kB / 443kB
1775423505,dds26-team9-order-web-3,7.48%,239.5MiB / 1GiB,356kB / 438kB
1775423505,dds26-team9-order-web-19,7.99%,241.8MiB / 1GiB,356kB / 447kB
1775423505,dds26-team9-order-web-13,8.64%,239.5MiB / 1GiB,356kB / 437kB
1775423505,dds26-team9-stock-web-1,0.36%,225.1MiB / 512MiB,23.5kB / 3.7MB
1775423505,dds26-team9-order-worker-4,7.53%,34.27MiB / 512MiB,2.24MB / 3.36MB
1775423505,dds26-team9-order-web-16,7.54%,239.5MiB / 1GiB,355kB / 445kB
1775423505,dds26-team9-order-worker-7,6.52%,36.18MiB / 512MiB,2.23MB / 3.36MB
1775423505,dds26-team9-order-web-24,7.19%,240.3MiB / 1GiB,354kB / 441kB
1775423505,dds26-team9-order-worker-3,6.30%,38MiB / 512MiB,2.23MB / 3.35MB
1775423505,dds26-team9-order-web-7,7.32%,240.3MiB / 1GiB,356kB / 442kB
1775423505,dds26-team9-order-web-15,7.73%,239.8MiB / 1GiB,356kB / 446kB
1775423505,dds26-team9-order-web-18,8.19%,239.8MiB / 1GiB,355kB / 445kB
